phone_number,website,url,hosts,rooms,address,email_address,property_name
(207) 351-1075,http://tanglewoodhall.com,https://www.bnbfinder.com/inn/inn-at-tanglewood-hall,Su & Andy Wetzel,6,"611 York St, York Harbor, ME 03911",tanglewood@maine.rr.com,Inn at Tanglewood Hall
(207) 359-8521,http://www.oaklandhouse.com,https://www.bnbfinder.com/inn/oakland-house-cottages-by-the-side-of-the-sea,Sally Littlefield,6,"435 Herrick Road, Brooksville, ME 04617",relax@oaklandhouse.com,Oakland House Cottages by the Side of the Sea
(207) 594-9036,http://www.oldgraniteinn.com/index.htm,https://www.bnbfinder.com/inn/old-granite-inn,Edwin and Joan Hantz,8,"546 Main Street, Rockland, ME 04841",info@oldgraniteinn.com,Old Granite Inn
(207) 244-7102,http://www.penuryhall.com,https://www.bnbfinder.com/inn/penury-hall-bed-and-breakfast,Gretchen Strong,3,"374 Main St, Southwest Harbor, ME 04679",tstrong@penuryhall.com,Penury Hall Bed and Breakfast
(207) 935-3442,http://www.oxfordhouseinn.com,https://www.bnbfinder.com/inn/oxford-house-inn,Jonathan & Natalie Spak,4,"548 Main Street, Fryeburg, ME 04037",innkeeper@oxfordhouseinn.com,Oxford House Inn
(207) 871-7638,http://www.percyinn.com,https://www.bnbfinder.com/inn/percy-inn,"Dale Northrup, CTC",5,"15 Pine Street, Portland, ME 04102",innkeeper@percyinn.com,Percy Inn
(207) 288-4031,http://www.primroseinn.com,https://www.bnbfinder.com/inn/primrose-inn-historic-bar-harbor-bed-and-breakfast,Melissa Collier DeVos,15,"73 Mount Desert Street, Bar Harbor, ME 04609",relax@primroseinn.com,Primrose Inn â€“ Historic Bar Harbor Bed and Breakfast
(207) 967-2117,http://www.mainestayinn.com,https://www.bnbfinder.com/inn/maine-stay-inn-cottages,Judi & Walter Hauer,17,"PO box 1800, Kennebunkport, ME 04046",innkeeper@mainestayinn.com,Maine Stay Inn & Cottages
(207) 505-5231,http://www.belfastbreezeinn.com,https://www.bnbfinder.com/inn/the-belfast-breeze-inn-and-music-by-the-bay,"Jane Liedtke, Kezia Varney, Breanna McCluskey",5,"192 Northport Ave, Belfast, ME 04915",belfastbreezeinn@gmail.com,The Belfast Breeze Inn and Music by the Bay
(207) 801-9092,http://www.stonethrowcottageinn.com/,https://www.bnbfinder.com/inn/stone-throw-cottage,Kim & Jerry Heist,,"67 Mount Desert St, Bar Harbor, ME 04609",jerryheist@gmail.com,Stone Throw Cottage
(207) 483-4490,http://www.pleasantbay.com,https://www.bnbfinder.com/inn/pleasant-bay-bed-breakfast,Joan Yeaton,4,"386 West Side Rd, Addison, ME 04606",PleasantBay@PleasantBay.com,Pleasant Bay Bed & Breakfast
(207) 967-5766,http://www.englishmeadowsinn.com,https://www.bnbfinder.com/inn/the-inn-at-english-meadows,Kate and David Parisi,5,"141 Port Road, Kennebunk, ME 04043",innkeeper@englishmeadowsinn.com,The Inn at English Meadows
(207) 967-2311,http://www.captainjefferdsinn.com,https://www.bnbfinder.com/inn/the-captain-jefferds-inn,Erik & Sarah Lindblom,16,"5 Pearl St, Kennebunkport, ME 04046",captjeff@captainjefferdsinn.com,The Captain Jefferds Inn
(207) 924-3130,http://www.brewsterinn.com,https://www.bnbfinder.com/inn/the-brewster-inn,Mark and Tina Stephens,9,"37 Zions Hill Rd, Dexter, ME 04930",innkeeper@brewsterinn.com,The Brewster Inn
(207) 288-2882,http://saltairinn.com,https://www.bnbfinder.com/inn/the-saltair-inn,Matt and Kristi Losquadro,8,"121 West Street, Bar Harbor, ME 04609",relax@saltairinn.com,The Saltair Inn
(207) 633-3100,http://www.greenleafinn.com,https://www.bnbfinder.com/inn/the-inns-at-greenleaf-lane,Ben,15,"65 Commercial St, Boothbay Harbor, ME 04538",inns@greenleaflane.com,The Inns at Greenleaf Lane
(207) 236-4753,http://www.timbercliffecottage.com/,https://www.bnbfinder.com/inn/timbercliffe-cottage-bed-breakfast,Karen / Dave Kallstrand,6,"7 Timbercliffe Dr, Camden, ME 04843",innkeepers@timbercliffecottage.com,Timbercliffe Cottage Bed & Breakfast
(207) 985-4250,http://www.waldoemerson.com/,https://www.bnbfinder.com/inn/waldo-emerson-inn-bed-and-breakfast,Hana Pevny,6,"108 Summer St, Kennebunk, ME 04043",innkeeper@waldoemersoninn.com,Waldo Emerson Inn
(207) 998-4976,https://wolfcoveinn.com/,https://www.bnbfinder.com/inn/wolf-cove-inn,Sue and Roy Forsberg,6,"5 Jordan Shore Drive, Poland, ME 04274",info@wolfcoveinn.com,Wolf Cove Inn
(207) 439-1489,http://www.enchantednights.org,https://www.bnbfinder.com/inn/enchanted-nights-bed-breakfast,Nancy Bogenberger & Peter Lamandia,8,"29 Wentworth Street, Kittery, ME 03904",ceo@enchantednights.org,Enchanted Nights Bed & Breakfast
(231) 922-9900,http://www.wellingtoninn.com,https://www.bnbfinder.com/inn/antiquities-wellington-inn-bed-breakfast,Barb and Hank Rishel,9,"230 Wellington St, Traverse City, MI 49686",stay@WellingtonInn.com,Antiquities' Wellington Inn Bed & Breakfast
(269) 673-8054,http://www.castleinthecountry.com/,https://www.bnbfinder.com/inn/castle-in-the-country,Ruth & Herb Boven,2,"340 Michigan 40, Allegan, MI 49010",info@castleinthecountry.com,Castle in the Country
(207) 633-5404,http://www.topsideinn.com,https://www.bnbfinder.com/inn/topside-inn,Mark Osborn & Buzz Makarewicz,20,"60 McKown Street, Boothbay Harbor, ME 04538",info@topsideinn.com,Topside Inn
(231) 652-1093,http://www.newaygobb.com,https://www.bnbfinder.com/inn/la-belle-de-la-riviere,Nola,4,"120 State Road (M37), Newaygo, MI 49337",newaygobb@gmail.com,La Belle de la Riviere
(734) 480-4800,http://www.parishhouseinn.com,https://www.bnbfinder.com/inn/parish-house-inn,Chris Mason,5,"103 S. Huron Street, Ypsilanti, MI 48197",chris@parishhouseinn.com,Parish House Inn
(231) 894-5169,http://www.whiteswaninn.com,https://www.bnbfinder.com/inn/white-swan-inn-bb,Cathy Russell,3,"303 S. Mears Ave., Whitehall, MI 49461",stay@whiteswaninn.com,White Swan Inn B&B
(231) 326-5375,http://www.sleepingbearbb.com,https://www.bnbfinder.com/inn/sleeping-bear-bed-breakfast,Susan & Van Wilson,5,"11977 Gilbert Rd, Empire, MI 49630",info@sleepingbearbb.com,Sleeping Bear Bed & Breakfast
(314) 805-7746,http://www.secretvine.com,https://www.bnbfinder.com/inn/a-secret-vine-bed-and-breakfast,Thomas Fischer,,"304 Schiller Street, Hermann, MO 65041",bnbinkeeper@mediacombb.net,A Secret Vine Bed and Breakfast
(651) 430-0359,http://www.elephantwalkbb.com,https://www.bnbfinder.com/inn/the-elephant-walk-bed-and-breakfast,Rita Graybill and Mike Robinson,3,"801 West Pine Street, Stillwater, MN 55082",info@elephantwalkbb.com,The Elephant Walk Bed and Breakfast
(231) 889-4394,http://www.thearcadiahouse.com,https://www.bnbfinder.com/inn/arcadia-house-bed-breakfast,Greg & Patrice Wisner,4,"17304 Northwood Hwy, Arcadia, MI 49613",info@thearcadiahouse.com,Arcadia House Bed & Breakfast
(660) 684-6711,http://www.Jamesport-MO.com/cc,https://www.bnbfinder.com/inn/country-colonial-bb,Myrick and Nina den Hartog,3,"106 East Main Street, Jamesport, MO 64648",stay@jamesport-mo.com,Country Colonial B&B
(207) 363-5119,http://www.yorkharborinn.com,https://www.bnbfinder.com/inn/york-harbor-inn,Garry Dominguez,54,"480 York Street, York Harbor, ME 03911",info@yorkharborinn.com,York Harbor Inn
(573) 221-2789,http://www.garthmansion.com,https://www.bnbfinder.com/inn/garth-woodside-mansion-estate,Julie Rolsen,,"11069 New London Road, Hannibal, MO 63401",julier@garthmansion.com,Garth Woodside Mansion Estate
(573) 964-5028,http://www.bassandbaskets.com/,https://www.bnbfinder.com/inn/bass-and-baskets-bed-breakfast,Ed & Debbie Franko,4,"1117 Dogwood Road, Lake Ozark, MO 65049",stay@bassandbaskets.com,Bass and Baskets Bed & Breakfast
(507) 581-0445,http://www.magicdoorbb.com,https://www.bnbfinder.com/inn/the-magic-door,Pamela Sanford,3,"818 Division St. South, Northfield, MN 55057",magicdoorbb@yahoo.com,The Magic Door
(573) 642-9229,http://www.loganberryinn.com,https://www.bnbfinder.com/inn/loganberry-inn,Cathy and Carl Mc George,5,"310 W 7th Street, Fulton, MO 65251",info@loganberryinn.com,Loganberry Inn
(573) 302-0411,http://www.harbourridgeinn.com,https://www.bnbfinder.com/inn/inn-at-harbour-ridge-bed-and-breakfast,Sue Westenhaver,4,"6334 Red Barn Rd, Osage Beach, MO 65065",info@harbourridgeinn.com,Inn At Harbour Ridge Bed and Breakfast
(816) 630-6745,http://www.crescentlake.com,https://www.bnbfinder.com/inn/inn-on-crescent-lake,Beverly and Craig Bohnert,6,"1261 St. Louis Avenue, Excelsior Springs, MO 64024",info@crescentlake.com,Inn on Crescent Lake
(417) 334-7144,http://www.redbudcove.com,https://www.bnbfinder.com/inn/red-bud-cove-bed-and-breakfast-suites,Rick and Carol Carpenter,,"162 Lakewood Drive, Hollister, MO 65672",stay@redbudcove.com,Red Bud Cove Bed and Breakfast Suites
(314) 863-8400,http://www.sevengablesinn.com/,https://www.bnbfinder.com/inn/seven-gables-inn,Innkeeper,32,"26 N Meramec Ave, Saint Louis, MO 63105",desk@sevengablesinn.com,Seven Gables Inn
(573) 265-5008,http://www.paintedladybandb.com,https://www.bnbfinder.com/inn/painted-lady-bed-breakfast,Sandy and Wanda Zinn,4,"1127 S Jefferson Street, Saint James, MO 65559",swzinn@gmail.com,Painted Lady Bed & Breakfast
(314) 647-7300,http://www.cheshirestl.com/,https://www.bnbfinder.com/inn/the-cheshire,Tony,,"6300 Clayton Road, Saint Louis, MO 63117",reservations@cheshirestl.com,The Cheshire
(281) 787-3339,http://auntdotsbandb.com,https://www.bnbfinder.com/inn/aunt-dots-bed-and-breakfast,Sally  Hogue,,"222 N Beach Blvd, Bay Saint Louis, MS 39520",Sally.Hogue@att.net,Aunt Dot's Bed and Breakfast
(601) 304-5378,http://www.dshieldsusa.com/,https://www.bnbfinder.com/inn/devereaux-shields-house,Ron & Eleanor Fry,6,"709 North Union Street, Natchez, MS 39120",comfort@dshieldsusa.com,Devereaux Shields House
(636) 795-8044,http://www.edelweissguesthouse.com,https://www.bnbfinder.com/inn/edelweiss-guest-house,Perry & Nancy Jacobs,,"5567 Walnut St., Augusta, MO 63332",Edelweissguesthaus@att.net,Edelweiss Guest House
(601) 442-7674,http://www.natchezbedandbreakfast.com,https://www.bnbfinder.com/inn/pleasant-hill-bed-and-breakfast,John and Valerie Bergeron,,"310 South Pearl (at Orleans), Natchez, MS 39120",guest@natchezbedandbreakfast.com,Pleasant Hill Bed and Breakfast
(601) 948-3429,http://www.fairviewinn.com,https://www.bnbfinder.com/inn/fairview-inn,Peter and Tamar Sharp,4,"734 Fairview Street, Jackson, MS 39202",reservations@fairviewinn.com,Fairview Inn
(662) 252-3686,http://www.hollyspringsinn.com,https://www.bnbfinder.com/inn/court-square-inn-bed-breakfast,Lisa Liddy,4,"132 East College Avenue, Holly Springs, MS 38635",courtsquareinn@aol.com,Court Square Inn Bed & Breakfast
(406) 587-2050,http://www.howlersinn.com,https://www.bnbfinder.com/inn/howlers-inn,Aurelie and Nate Burns,4,"3185 Jackson Creek Road, Bozeman, MT 59715",stay@howlersinn.com,Howlers Inn
(406) 333-9003,http://www.johnstadsbb.com,https://www.bnbfinder.com/inn/johnstads-bed-breakfast-and-log-cabin,Mary Ellen Johnstad,3,"03 Paradise Ln, Emigrant, MT 59027",rjohnstad@aol.com,Johnstad's Bed & Breakfast and Log Cabin
(228) 207-1540,http://www.theguesthousebnb.com,https://www.bnbfinder.com/inn/the-guest-house-at-gulfport-landing,Jason Wilson,,"1114 32nd Avenue, Gulfport, MS 39501",theguesthousebnb@yahoo.com,The Guest House at Gulfport Landing
(406) 827-6030,http://www.rockypointranch.com,https://www.bnbfinder.com/inn/rocky-point-ranch,Sam Bernhartt,,"106 River Walk Lane, Thompson Falls, MT 59873",rprmontana@msn.com,Rocky Point Ranch
(816) 415-0066,http://www.stoneyanceyhouse.com/,https://www.bnbfinder.com/inn/stone-yancey-house-bed-and-breakfast,Carolyn and Steve Hatcher,3,"421 N Lightburne St, Liberty, MO 64068",stay@stoneyanceyhouse.com,Stone-Yancey House Bed and Breakfast
(506) 652-3275,http://www.earleofleinster.com,https://www.bnbfinder.com/inn/earle-of-leinster,Dwight and Cheryl,,"96 Leinster Street, Saint John, NB e2l1J3",shalomm@bellaliant.net,Earle of Leinster
(828) 452-3089,http://www.andonreidinn.com,https://www.bnbfinder.com/inn/andon-reid-inn-bed-and-breakfast,George & Andrea Jolesz,7,"92 Daisy Ave, Waynesville, NC 28786",info@andonreidinn.com,Andon-Reid Inn Bed and Breakfast
(919) 477-8430,http://www.arrowheadinn.com/,https://www.bnbfinder.com/inn/arrowhead-inn,Phil & Gloria Teber,5,"106 Mason Road, Durham, NC 27712",info@arrowheadinn.com,Arrowhead Inn
(828) 290-6080,http://www.Tiffany-Hill.com,https://www.bnbfinder.com/inn/bed-breakfast-on-tiffany-hill,Selena  Einwechter,,"400 Ray Hill Road, Mills River, NC 28759",vacation@tiffany-hill.com,Bed & Breakfast on Tiffany Hill
(828) 254-8334,http://www.beauforthouse.com,https://www.bnbfinder.com/inn/beaufort-house-inn,Christina & Jim Muth,8,"61 N Liberty St, Asheville, NC 28801",innkeeper@beauforthouse.com,Beaufort House Inn
(828) 251-2454,http://www.abbingtongreen.com/,https://www.bnbfinder.com/inn/abbington-green-bed-breakfast-inn,Nick,5,"46 Cumberland Circle, Asheville, NC 28801",info@abbingtongreen.com,Abbington Green Bed & Breakfast Inn
(910) 762-8562,https://www.worthhouse.com,https://www.bnbfinder.com/inn/c-w-worth-house-bed-and-breakfast,Margi & Doug Erickson,7,"412 S 3rd St, Wilmington, NC 28401",relax@worthhouse.com,C.W. Worth House Bed and Breakfast
(828) 452-6880,http://www.brooksidemountainmistbb.com,https://www.bnbfinder.com/inn/brookside-mountain-mist-inn-bed-and-breakfast,Carolyn Gendreau & Dina Giunta,5,"142 Country Club Drive, Waynesville, NC 28786",info@brooksidemountainmistbb.com,Brookside Mountain Mist Inn Bed and Breakfast
(662) 429-2626,http://www.magnoliagrove.com,https://www.bnbfinder.com/inn/magnolia-grove-bed-breakfast,Tom & Ellen Mulligan,4,"140 E. Commerce St., Hernando, MS 38632",magnoliagrove@att.net,Magnolia Grove Bed & Breakfast
(828) 526-4446,http://www.firemt.com,https://www.bnbfinder.com/inn/fire-mountain,Hiram Wilkinson & Mathew Gillen,9,"700 Happy Hill Rd, Highlands, NC 28741",reservations@firemt.com,Fire Mountain
(828) 654-9040,http://www.bentcreeknc.com,https://www.bnbfinder.com/inn/bent-creek-lodge,Doug & Jodee Sellers,10,"10 Parkway Crescent, Asheville, NC 28704",info@bentcreeknc.com,Bent Creek Lodge
(919) 552-3782,http://www.fuquayinn.com,https://www.bnbfinder.com/inn/fuquay-mineral-spring-inn-and-garden,John & Patty Byrne,3,"333 South Main Street, Fuquay Varina, NC 27526",jbyrne@fuquayinn.com,Fuquay Mineral Spring Inn and Garden
(252) 453-3340,http://www.innatcorolla.com/,https://www.bnbfinder.com/inn/inn-at-corolla-light,Pj,41,"1066 Ocean Trail, Corolla, NC 27927",Reservations@innatcorolla.com,Inn at Corolla Light
(828) 668-1115,http://www.innonmillcreek.com,https://www.bnbfinder.com/inn/inn-on-mill-creek,Brigette and Dave Walters,6,"3895 Mill Creek Road, Old Fort, NC 28762",info@innonmillcreek.com,Inn on Mill Creek
(828) 264-4204,http://www.lovillhouseinn.com,https://www.bnbfinder.com/inn/lovill-house-inn,Scott & Anne Peecook,6,"404 Old Bristol Road, Boone, NC 28607",innkeeper@lovillhouseinn.com,Lovill House Inn
(828) 584-9264,http://www.innatglenalpine.com,https://www.bnbfinder.com/inn/inn-at-glen-alpine,Teresa & Craig Sellman,2,"105 Davis Street, Glen Alpine, NC 28628",innkeeper@innatglenalpine.com,Inn at Glen Alpine
(828) 859-0234,http://melrose-inn.com/,https://www.bnbfinder.com/inn/marilyns-historic-melrose-inn,Marilyn Doheny,,"55 Melrose Ave, Tryon, NC 28782",info@melrose-inn.com,Marilyn's Historic Melrose Inn
(919) 687-4366,http://www.moreheadmanor.com/index.htm,https://www.bnbfinder.com/inn/morehead-manor-bed-breakfast,Monica & Daniel Edwards,4,"914 Vickers Ave, Durham, NC 27701",info@moreheadmanor.com,Morehead Manor Bed and Breakfast
(252) 634-1776,http://www.meadowsinn-nc.com,https://www.bnbfinder.com/inn/meadows-inn,John & Betty Foy,8,"212 Pollock St, New Bern, NC 28560",info@meadowsinn-nc.com,Meadows Inn
(828) 252-6433,http://www.northlodge.com,https://www.bnbfinder.com/inn/north-lodge-on-oakland-bed-breakfast,Gary and Cindy Broaddus,6,"84 Oakland Rd, Asheville, NC 28801",stay@northlodge.com,North Lodge On Oakland Bed & Breakfast
(828) 456-7037,http://www.oakhillonlovelane.com,https://www.bnbfinder.com/inn/oak-hill-on-love-lane-bed-breakfast,Darlene,4,"224 Love Lane, Waynesville, NC 28786",stayatoakhill@gmail.com,Oak Hill on Love Lane Bed & Breakfast
(919) 542-5515,http://www.rosemary-bb.com,https://www.bnbfinder.com/inn/rosemary-house-bed-and-breakfast,Karen Pullen,5,"76 West Stree, Pittsboro,, NC 27312",karen@rosemary-bb.com,Rosemary House Bed and Breakfast
(910) 815-0250,http://www.rosehill.com,https://www.bnbfinder.com/inn/rosehill-inn-bed-breakfast,"Patricia, Bob and Sean",6,"114 South Third Street, Wilmington, NC 28401",rosehill@rosehill.com,Rosehill Inn Bed & Breakfast
(336) 325-2502,http://www.pilotknobinn.com,https://www.bnbfinder.com/inn/pilot-knob-inn,Will and Jennifer Allen,,"361 New Pilot Knob Lane, Pilot Mountain, NC 27041",pilotknobinn@surry.net,Pilot Knob Inn
(828) 682-4505,http://www.terrellhousebandb.com,https://www.bnbfinder.com/inn/terrell-house-bed-and-breakfast,Laura & Mike Hoskins,6,"109 Robertson Street, Burnsville, NC 28714",terrellhouse@hotmail.com,Terrell House Bed and Breakfast
(828) 250-0170,http://www.sweetbiscuitinn.com/,https://www.bnbfinder.com/inn/sweet-biscuit-inn,Claudia & Christian Hickl,6,"77 Kenilworth Rd, Asheville, NC 28803",info@sweetbiscuitinn.com,Sweet Biscuit Inn
(704) 714-4400,http://www.dukemansion.org,https://www.bnbfinder.com/inn/the-duke-mansion,,20,"400 Hermitage Road, Charlotte, NC 28207",frontdesk@dukemansion.org,The Duke Mansion
(828) 926-2608,http://www.timberwolfcreek.com,https://www.bnbfinder.com/inn/timberwolf-creek,Sandee Wright,4,"391 Johnson Branch Rd, Maggie Valley, NC 28751",innkeeper@timberwolfcreek.com,Timberwolf Creek
(828) 255-0690,http://www.sourwoodinn.com,https://www.bnbfinder.com/inn/sourwood-inn,Susan Curtis and Nat and Anne Burkhardt,12,"810 Elk Mountain Scenic Highway, Asheville, NC 28804",sourwoodinn@gmail.com,Sourwood Inn
(402) 614-7509,http://www.oftsbb.com/,https://www.bnbfinder.com/inn/ofts-bed-and-breakfast,Gordon and Linda,2,"11523 N. 156th Street, Bennington, NE 68007",bennington.muellers@gmail.com,Oft's Bed and Breakfast
(252) 635-3209,http://www.hannahousenc.net,https://www.bnbfinder.com/inn/hanna-house-bed-breakfast,Joe and Camille Klotz,5,"218 Pollock Street, New Bern, NC 28560",hannahouse@suddenlinkmail.com,Hanna House Bed & Breakfast
(828) 683-2525,https://www.wildberrylodge.com,https://www.bnbfinder.com/inn/wildberry-lodge,Glenda and Ken Cahill,7,"135 Potato Branch Road, Leicester, NC 28748",innkeepers@wildberrylodge.com,Wildberry Lodge
(603) 383-4200,http://www.bernerhofinn.com,https://www.bnbfinder.com/inn/bernerhof-inn-bed-and-breakfast,Jeremiah & Lisseth Berman,12,"342 US Route 302, Glen, NH 03838",Stay@BernerhofInn.com,Bernerhof Inn Bed and Breakfast
(603) 356-9025,http://www.the1785inn.com/,https://www.bnbfinder.com/inn/1785-inn,Becky & Charlie Mallar,17,"3582 White Mountain Highway, North Conway, NH 03860",the1785inn@aol.com,1785 Inn
(603) 256-3211,http://www.chesterfieldinn.com,https://www.bnbfinder.com/inn/chesterfield-inn,Judy and Phil Hueber,15,"20 Cross Road, West Chesterfield, NH 03466",info@chesterfieldinn.com,Chesterfield Inn
(603) 744-3636,http://www.coppertoppe.com,https://www.bnbfinder.com/inn/coppertoppe-inn-retreat-center,Sheila Oranch,,"8 Range Road, Hebron, NH 03241",sheila@coppertoppe.com,Coppertoppe Inn & Retreat Center
(603) 356-4704,http://www.cabernetinn.com,https://www.bnbfinder.com/inn/cabernet-inn,Jessica & Bruce Zarenko,11,"3552 White Mountain Highway, North Conway, NH 03860",info@cabernetinn.com,Cabernet Inn
(603) 924-3280,http://www.littleriverbedandbreakfast.com,https://www.bnbfinder.com/inn/little-river-bed-and-breakfast,Robert Fox,4,"184 Union Street, Peterborough, NH 03458",info@littleriverbedandbreakfast.com,Little River Bed and Breakfast
(603) 383-9339,http://www.innatellisriver.com,https://www.bnbfinder.com/inn/inn-at-ellis-river,John and Mary Kendzierski,19,"17 Harriman Rd, Jackson, NH 03846",stay@innatellisriver.com,Inn at Ellis River
(603) 924-7548,https://www.jackdanielsinn.com,https://www.bnbfinder.com/inn/jack-daniels-motor-inn,Eric & Pam Lorimer,17,"80 Concord Street, Peterborough, NH 03458",innkeep@jackdanielsinn.com,Jack Daniels Motor Inn
(603) 968-4417,http://www.squamlakeinn.com/,https://www.bnbfinder.com/inn/squam-lake-inn,Rae Andrews & Cindy Foster,9,"28 Shepard Hill Rd, Holderness, NH 03245",stay@squamlakeinn.com,Squam Lake Inn
(603) 466-2669,http://www.mtwashingtonbb.com,https://www.bnbfinder.com/inn/mt-washington-bed-breakfast,Mary Ann Mayer,7,"421 US-2, Shelburne, NH 03581",mtwashbb@yahoo.com,Mt. Washington Bed & Breakfast
(603) 356-0044,http://riverside-inn-bed-breakfast.com,https://www.bnbfinder.com/inn/riverside-inn-bed-breakfast,Kenneth Lydecker,7,"372 Route 16A, Intervale, NH 03845",riversideinn.nh@gmail.com,Riverside Inn Bed & Breakfast
(603) 643-2370,http://www.trumbullhouse.com,https://www.bnbfinder.com/inn/trumbull-house-bed-breakfast,Lloyd Gabourel / Hilary Pridgen owner,6,"40 Etna Road, Hanover, NH 03755",trumbullhouse@gmail.com,Trumbull House Bed & Breakfast
(828) 285-0705,http://www.chestnutstreetinn.com,https://www.bnbfinder.com/inn/chestnut-street-inn-2,Emilie Kapp & Arturo Leal,7,"176 E Chestnut Street, Asheville, NC 28801",innkeeper@chestnutstreetinn.com,Chestnut Street Inn
(609) 884-4158,http://www.bedfordinn.com,https://www.bnbfinder.com/inn/bedford-inn,Archie Kirk,7,"805 Stockton Avenue, Cape May, NJ 08204",info@bedfordinn.com,Bedford Inn
(603) 745-3951,http://www.WoodstockInnNH.com,https://www.bnbfinder.com/inn/woodstock-inn-station-brewery,Scott & Peggy Rice,27,"135 Main Street, North Woodstock, NH 03262",relax@woodstockinnnh.com,Woodstock Inn Station & Brewery
(732) 776-7770,http://www.avonmanor.com,https://www.bnbfinder.com/inn/avon-manor-inn-cottage,Greg,7,"109 Sylvania Avenue, Avon, NJ 07717",gregmav@aol.com,Avon Manor Inn & Cottage
(732) 974-2000,http://www.chateauinn.com,https://www.bnbfinder.com/inn/chateau-inn,April,22,"500 Warren Avenue, Spring Lake, NJ 07762",info@chateauinn.com,Chateau Inn
(603) 447-2181,http://www.darbyfield.com,https://www.bnbfinder.com/inn/the-darby-field-inn-and-restaurant,Marc & Maria Donaldson,9,"185 Chase Hill Rd, Albany, NH 03818",marc@darbyfield.com,The Darby Field Inn and Restaurant
(609) 884-1934,http://www.leithhall.com,https://www.bnbfinder.com/inn/leith-hall-bed-and-breakfast,Elan or Susan Zingman-Leith,5,"22 Ocean St, Cape May, NJ 08204",leithhall@comcast.net,Leith Hall Bed and Breakfast
(609) 884-9619,http://www.carrollvilla.com,https://www.bnbfinder.com/inn/carroll-villa-hotel,Mark Kulkowitz,20,"19 Jackson Street, Cape May, NJ 08204",manager@carrollvilla.com,Carroll Villa Hotel
(732) 449-7172,http://www.normandyinn.com,https://www.bnbfinder.com/inn/normandy-inn-of-spring-lake,,18,"21 Tuttle Ave, Spring Lake, NJ 07762",normandyinn@optonline.net,Normandy Inn of Spring Lake
(609) 463-9330,http://www.doctorsinncmch.com,https://www.bnbfinder.com/inn/doctors-inn,Lorraine Nicholas,5,"2 N Main St, Cape May Court, NJ 08210",innkeeper2005@doctorsinncmch.com,Doctor's Inn
(609) 884-5425,http://www.themooring.com,https://www.bnbfinder.com/inn/mooring-bed-breakfast,Leslie Valenza & Vince Casale,10,"801 Stockton Ave, Cape May, NJ 08204",leslie@themooring.com,Mooring Bed & Breakfast
(201) 218-5512,http://www.thecarriagehouseoceangrove.com,https://www.bnbfinder.com/inn/the-carriage-house-og-llc,Viktoria Surazhsky,8,"18 Heck Avenue, Ocean Grove, NJ 07756",viktoriascarriagehouse@gmail.com,"The Carriage House OG, LLC"
(908) 782-4928,http://www.mainstreetmanor.com,https://www.bnbfinder.com/inn/main-street-manor-bed-breakfast-inn,Tim Bebout and Marissa Picucci,5,"194 Main St, Flemington, NJ 08822",innkeeper@mainstreetmanor.com,Main Street Manor Bed & Breakfast Inn
(609) 884-3358,http://www.themasoncottage.com,https://www.bnbfinder.com/inn/the-mason-cottage-bed-breakfast,,9,"623 Columbia Avenue, Cape May, NJ 08204",info@themasoncottage.com,The Mason Cottage Bed & Breakfast
(609) 884-5667,http://www.henrysawyerinn.com/,https://www.bnbfinder.com/inn/the-henry-sawyer-house,Barbara & Mary  Morris,5,"722 Columbia Ave., Cape May, NJ 08204",henrysawyerinn@verizon.net,The Henry Sawyer House
(732) 774-6552,http://www.theinnsofoceangrove.com,https://www.bnbfinder.com/inn/ocean-plaza-hotel,Vicki Palmer,16,"18 Ocean Pathway, Ocean Grove, NJ 07756",info@TheInnsofOceanGrove.com,Ocean Plaza Hotel
(732) 892-2070,http://www.thetowercottage.com,https://www.bnbfinder.com/inn/the-tower-cottage-a-romantic-getaway,Maureen & Anthony Haddad,4,"203 Forman Ave, Point Pleasant Beach, NJ 08742",Stay@TheTowerCottage.com,The Tower Cottage â€“ a Romantic Getaway
(973) 347-6369,http://www.whistlingswaninn.com,https://www.bnbfinder.com/inn/the-whistling-swan-inn,Tom and Rosalind Bruno,9,"110 Main Street, Stanhope, NJ 07874",info@whistlingswaninn.com,The Whistling Swan Inn
(609) 522-0690,http://www.theseagypsy.com,https://www.bnbfinder.com/inn/the-sea-gypsy,"Todd, Natalie, and Anna",4,"209 East Magnolia Avenue, Wildwood, NJ 08260",info@theseagypsy.com,The Sea Gypsy
(973) 300-0395,http://www.Woodenduckinn.com,https://www.bnbfinder.com/inn/the-wooden-duck-inn,Jason and Maryann Jerome,9,"140 Goodale Road, Newton, NJ 07860",info@woodenduckinn.com,The Wooden Duck Inn
(609) 397-0802,http://www.woolvertoninn.com/,https://www.bnbfinder.com/inn/woolverton-inn,Mary & Mario Passalacqua,6,"6 Woolverton Road, Stockton, NJ 08559",sheep@woolvertoninn.com,Woolverton Inn
(609) 884-2046,http://www.wilbrahammansion.com,https://www.bnbfinder.com/inn/wilbraham-mansion,Doug & Joanne,9,"133 Myrtle Avenue, Cape May, NJ 08204",wilbrahammansion@verizon.net,Wilbraham Mansion
(505) 986-1431,http://www.alexanders-inn.com,https://www.bnbfinder.com/inn/alexanders-inn-vacation-rentals-santa-fe,Carolyn Lee,9,"529 E Palace Ave, Santa Fe, NM 87501",info@alexanders-inn.com,Alexander's Inn Vacation Rentals â€“ Santa Fe
